,GameKey,Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,DayOfWeek,TeamGameID,TeamID,OpponentID,ScoreID,month,year,dayofyear
972,202111731,2022-01-02 16:05:00,1,2021,17,HOU,SF,AWAY,7,23,30,Levi's Stadium,0,7,0,0,0,30,31,30:31,15,5,6,4,62,222,3.6,1,27,86,3.2,0,32,21,136,1,1,4.2,6.5,65.6,71.88,15,5,33.3,1,0,0.0,2,1,0,0,5,67,0,0,3,27,2,5,7,328,46.9,1,1,0,0,3,7,13,0,29,29,29:29,19,7,10,2,61,416,6.8,2,37,175,4.7,0,23,16,241,2,1,10.5,15.1,69.6,114.58,13,5,38.5,2,0,0.0,4,1,0,0,7,111,0,0,1,8,8,6,4,159,39.8,1,1,0,50.0,0,25.0,0,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,3,3,50,24,1,8,5,0,0,41,35,3,27,3,2,0,Sunday,993002937,13,31,17933,1,2022,2
973,202111714,2022-01-02 13:00:00,1,2021,17,IND,LV,HOME,20,23,43,Lucas Oil Stadium,0,10,7,3,0,28,57,28:57,16,9,6,1,54,262,4.9,2,26,122,4.7,1,27,16,140,1,0,5.2,8.8,59.3,85.42,11,3,27.3,1,1,100.0,1,1,0,0,3,25,0,0,1,8,8,2,5,223,44.6,0,2,2,7,6,0,10,0,31,3,31:03,18,5,13,0,61,326,5.3,2,27,85,3.1,1,32,24,241,1,2,7.5,10.0,75.0,80.34,14,6,42.9,2,2,100.0,4,2,0,0,6,41,0,0,2,14,7,3,2,104,52.0,2,0,-2,100.0,0,50.0,0,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,3,49,21,2,14,5,2,0,40,15,1,8,3,1,1,Sunday,993002926,14,25,17927,1,2022,2
974,202111721,2022-01-02 13:00:00,1,2021,17,JAX,NE,AWAY,10,50,60,Gillette Stadium,3,0,0,7,0,23,14,23:14,11,2,8,1,46,253,5.5,1,17,80,4.7,0,27,17,173,1,3,6.4,10.2,63.0,54.01,9,3,33.3,0,0,0.0,1,0,0,0,3,25,0,0,2,20,0,1,4,159,39.8,3,0,-3,7,21,13,9,0,36,46,36:46,32,16,15,1,70,471,6.7,7,36,181,5.0,4,34,25,290,3,0,8.5,11.6,73.5,128.31,10,8,80.0,0,0,0.0,6,6,0,0,3,30,0,0,0,0,3,3,1,40,40.0,0,3,3,0.0,0,100.0,0,1,1,0,0,0,0,0,1,1,6,5,1,1,0,0,0,1,1,49,27,0,0,5,1,0,32,22,2,20,5,0,0,Sunday,993002921,15,21,17928,1,2022,2
975,202111707,2022-01-02 13:00:00,1,2021,17,KC,CIN,AWAY,31,34,65,Paycor Stadium,14,14,0,3,0,30,54,30:54,23,11,11,1,58,414,7.1,4,23,155,6.7,2,35,26,259,2,0,7.4,10.0,74.3,113.87,11,6,54.5,1,1,100.0,4,3,0,0,10,83,0,0,0,0,10,4,3,108,36.0,0,0,0,7,10,7,10,0,29,6,29:06,23,5,12,6,63,475,7.5,4,19,60,3.2,0,40,30,415,4,0,10.4,13.8,75.0,141.15,10,4,40.0,1,1,100.0,3,2,0,0,5,62,0,0,4,31,4,1,3,118,39.3,0,0,0,75.0,0,66.7,0,4,4,0,0,0,0,0,1,1,4,4,0,0,0,0,0,2,2,40,20,4,31,3,0,0,39,25,0,0,5,0,0,Sunday,993002935,16,7,17924,1,2022,2
976,202111729,2022-01-02 16:05:00,1,2021,17,LAC,DEN,HOME,34,13,47,SoFi Stadium,7,10,3,14,0,30,16,30:16,21,7,13,1,66,341,5.2,4,35,104,3.0,1,31,22,237,2,0,7.6,10.8,71.0,114.58,15,9,60.0,1,1,100.0,4,2,0,0,3,22,0,0,0,0,3,5,3,115,38.3,0,1,1,0,3,0,10,0,29,44,29:44,18,5,11,2,56,319,5.7,1,27,83,3.1,0,28,19,236,1,0,8.4,12.4,67.9,105.65,11,3,27.3,4,1,25.0,3,1,0,0,3,23,1,1,1,10,3,4,3,137,45.7,1,0,-1,50.0,0,33.3,0,4,4,0,0,0,0,0,2,2,1,1,0,0,0,0,0,2,2,36,33,1,10,1,0,1,46,33,0,0,3,0,0,Sunday,993002940,29,10,17932,1,2022,2
977,202111703,2022-01-02 13:00:00,1,2021,17,LAR,BAL,AWAY,20,19,39,M&T Bank Stadium,0,7,0,13,0,26,21,26:21,20,6,14,0,56,373,6.7,3,20,73,3.6,1,35,26,300,2,2,8.6,11.5,74.3,94.94,9,3,33.3,1,1,100.0,4,3,0,0,4,35,1,1,1,9,7,7,2,92,46.0,3,2,-1,7,6,3,3,0,33,39,33:39,19,10,9,0,69,327,4.7,1,32,165,5.2,0,32,20,162,0,1,5.1,8.1,62.5,62.24,14,4,28.6,3,3,100.0,2,0,0,0,4,24,1,1,5,35,4,2,3,139,46.3,2,3,1,75.0,0,0.0,0,2,2,0,2,0,0,0,1,0,1,1,0,0,0,0,0,4,4,51,22,5,35,3,1,1,40,17,1,9,3,1,1,Sunday,993002927,32,3,17935,1,2022,2
978,202111714,2022-01-02 13:00:00,1,2021,17,LV,IND,AWAY,23,20,43,Lucas Oil Stadium,7,6,0,10,0,31,3,31:03,18,5,13,0,61,326,5.3,2,27,85,3.1,1,32,24,241,1,2,7.5,10.0,75.0,80.34,14,6,42.9,2,2,100.0,4,2,0,0,6,41,0,0,2,14,7,3,2,104,52.0,2,0,-2,0,10,7,3,0,28,57,28:57,16,9,6,1,54,262,4.9,2,26,122,4.7,1,27,16,140,1,0,5.2,8.8,59.3,85.42,11,3,27.3,1,1,100.0,1,1,0,0,3,25,0,0,1,8,8,2,5,223,44.6,0,2,2,50.0,0,100.0,0,2,2,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,2,40,15,1,8,3,1,1,49,21,2,14,5,2,0,Sunday,993002925,25,14,17927,1,2022,2
979,202111734,2022-01-02 13:00:00,1,2021,17,MIA,TEN,AWAY,3,34,37,Nissan Stadium,0,3,0,0,0,26,48,26:48,16,3,11,2,59,256,4.3,0,16,74,4.6,0,39,18,182,0,1,4.7,10.1,46.2,49.31,12,3,25.0,3,1,33.3,0,0,0,0,5,55,1,1,4,23,2,6,4,147,36.8,2,0,-2,7,10,0,17,0,33,12,33:12,17,7,7,3,59,308,5.2,4,40,198,5.0,2,18,13,110,2,0,6.1,8.5,72.2,124.77,15,7,46.7,1,1,100.0,3,2,0,0,6,70,0,0,1,10,3,2,4,177,44.2,0,2,2,0.0,0,66.7,0,0,0,0,0,0,0,0,2,1,4,4,0,0,0,0,0,2,2,46,22,1,10,2,0,0,36,15,3,16,7,1,1,Sunday,993002919,19,34,17926,1,2022,2
980,202111712,2022-01-02 20:20:00,1,2021,17,MIN,GB,AWAY,10,37,47,Lambeau Field,0,3,7,0,0,21,27,21:27,11,2,8,1,52,206,4.0,1,11,27,2.5,0,39,24,179,1,0,4.6,7.5,61.5,81.04,12,2,16.7,4,1,25.0,1,1,0,0,3,23,0,0,2,15,3,2,6,296,49.3,0,0,0,3,17,10,7,0,38,33,38:33,29,11,17,1,74,481,6.5,4,32,174,5.4,2,42,31,307,2,0,7.3,9.9,73.8,109.92,13,7,53.8,1,0,0.0,7,3,0,0,1,5,0,0,0,0,5,6,2,63,31.5,0,0,0,100.0,0,42.9,0,1,1,0,0,0,0,0,1,1,4,4,0,0,0,0,0,3,3,54,26,0,0,1,0,0,36,11,2,15,5,0,0,Sunday,993002947,20,12,17936,1,2022,2
981,202111721,2022-01-02 13:00:00,1,2021,17,NE,JAX,HOME,50,10,60,Gillette Stadium,7,21,13,9,0,36,46,36:46,32,16,15,1,70,471,6.7,7,36,181,5.0,4,34,25,290,3,0,8.5,11.6,73.5,128.31,10,8,80.0,0,0,0.0,6,6,0,0,3,30,0,0,0,0,3,3,1,40,40.0,0,3,3,3,0,0,7,0,23,14,23:14,11,2,8,1,46,253,5.5,1,17,80,4.7,0,27,17,173,1,3,6.4,10.2,63.0,54.01,9,3,33.3,0,0,0.0,1,0,0,0,3,25,0,0,2,20,0,1,4,159,39.8,3,0,-3,100.0,0,0.0,0,6,5,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,32,22,2,20,5,0,0,49,27,0,0,5,1,0,Sunday,993002922,21,15,17928,1,2022,2
982,202111722,2022-01-02 16:25:00,1,2021,17,NO,CAR,HOME,18,10,28,Caesars Superdome,3,6,3,6,0,29,29,29:29,15,4,10,1,58,280,4.8,1,28,73,2.6,0,28,17,207,1,0,7.4,12.2,60.7,95.39,13,5,38.5,0,0,0.0,3,1,0,0,5,33,0,0,2,15,8,10,5,215,43.0,0,2,2,3,7,0,0,0,30,31,30:31,16,7,8,1,59,178,3.0,1,26,88,3.4,1,26,17,90,0,1,3.5,5.3,65.4,54.97,14,6,42.9,0,0,0.0,1,0,0,0,1,5,1,1,7,42,6,9,5,235,47.0,2,0,-2,33.3,0,0.0,0,1,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,2,1,39,26,7,42,3,1,1,43,25,2,15,1,0,0,Sunday,993002944,22,5,17929,1,2022,2
983,202111706,2022-01-02 13:00:00,1,2021,17,NYG,CHI,AWAY,3,29,32,Soldier Field,0,3,0,0,0,29,52,29:52,13,9,2,2,55,155,2.8,0,40,161,4.0,0,11,4,-6,0,2,-0.5,-1.5,36.4,5.3,11,1,9.1,1,0,0.0,0,0,0,0,3,26,2,2,4,30,5,4,4,156,39.0,4,2,-2,14,8,7,0,0,30,8,30:08,17,6,10,1,65,249,3.8,3,27,87,3.2,2,36,18,162,1,2,4.5,9.0,50.0,48.61,16,6,37.5,3,2,66.7,5,3,0,0,5,35,0,0,2,11,5,6,5,227,45.4,2,4,2,0.0,0,60.0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,2,2,36,32,2,11,7,0,0,47,19,4,30,5,3,2,Sunday,993002933,23,6,17923,1,2022,2
984,202111724,2022-01-02 13:00:00,1,2021,17,NYJ,TB,HOME,24,28,52,MetLife Stadium,7,10,7,0,0,26,57,26:57,22,8,14,0,60,374,6.2,3,26,150,5.8,2,33,19,224,1,0,6.8,11.8,57.6,88.45,11,6,54.5,1,0,0.0,4,3,0,0,2,14,1,1,1,10,4,4,4,154,38.5,1,1,0,7,3,7,11,0,33,3,33:03,26,4,21,1,72,467,6.5,3,21,62,3.0,0,50,34,405,3,1,8.1,11.9,68.0,104.17,15,9,60.0,1,1,100.0,3,2,0,0,4,39,0,0,1,5,4,4,3,104,34.7,1,1,0,75.0,0,66.7,0,3,3,0,0,0,0,0,1,1,2,2,0,0,0,1,1,2,2,40,30,1,17,3,0,0,46,11,1,10,2,1,1,Sunday,993002930,24,33,17930,1,2022,2
985,202111735,2022-01-02 13:00:00,1,2021,17,PHI,WAS,AWAY,20,16,36,FedEx Field,0,7,7,6,0,32,9,32:09,18,9,9,0,61,330,5.4,2,34,118,3.5,2,26,17,212,0,0,8.2,12.5,65.4,90.54,12,4,33.3,4,3,75.0,2,2,0,0,6,42,0,0,1,2,5,3,2,74,37.0,0,1,1,10,6,0,0,0,27,51,27:51,24,8,14,2,61,312,5.1,1,22,94,4.3,1,36,27,218,0,1,6.1,8.1,75.0,78.24,15,9,60.0,1,0,0.0,3,1,0,0,1,4,0,0,3,29,3,4,2,84,42.0,1,0,-1,100.0,0,33.3,0,2,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,3,3,40,27,3,29,7,0,0,44,23,1,2,4,0,0,Sunday,993002923,26,35,17931,1,2022,2
986,202111728,2022-01-03 20:15:00,1,2021,17,PIT,CLE,HOME,26,14,40,Acrisure Stadium,0,10,3,13,0,34,55,34:55,20,8,10,2,79,299,3.8,2,31,190,6.1,1,46,24,109,1,1,2.4,4.5,52.2,56.25,18,5,27.8,2,1,50.0,3,1,0,0,5,51,0,0,2,14,11,10,5,244,48.8,1,2,1,0,0,7,7,0,25,5,25:05,15,5,8,2,67,232,3.5,2,20,93,4.6,0,38,16,139,2,2,3.7,8.7,42.1,48.03,17,5,29.4,3,1,33.3,2,2,0,0,10,77,0,0,9,46,4,4,8,342,42.8,2,1,-1,33.3,0,100.0,0,2,2,0,0,0,0,0,4,4,2,2,0,0,0,0,0,0,0,46,21,9,46,11,0,0,49,35,2,14,9,1,0,Monday,993002950,28,8,17937,1,2022,3
987,202111730,2022-01-02 16:25:00,1,2021,17,SEA,DET,HOME,51,29,80,Lumen Field,10,21,7,13,0,33,33,33:33,29,15,13,1,71,497,7.0,6,41,265,6.5,2,29,20,232,4,0,8.0,11.6,69.0,132.47,12,7,58.3,1,1,100.0,8,6,0,0,5,31,0,0,1,4,5,3,1,45,45.0,0,3,3,0,7,15,7,0,26,27,26:27,20,5,12,3,59,357,6.1,4,22,95,4.3,2,37,22,262,2,3,7.1,11.9,59.5,65.37,10,5,50.0,2,1,50.0,3,3,0,0,4,30,0,0,0,0,3,4,3,132,44.0,3,0,-3,75.0,0,100.0,0,6,6,0,0,0,0,0,3,3,3,3,0,2,1,0,0,1,0,36,22,0,0,9,0,0,46,34,1,4,1,0,0,Sunday,993002942,30,11,17934,1,2022,2
988,202111731,2022-01-02 16:05:00,1,2021,17,SF,HOU,HOME,23,7,30,Levi's Stadium,0,3,7,13,0,29,29,29:29,19,7,10,2,61,416,6.8,2,37,175,4.7,0,23,16,241,2,1,10.5,15.1,69.6,114.58,13,5,38.5,2,0,0.0,4,1,0,0,7,111,0,0,1,8,8,6,4,159,39.8,1,1,0,0,7,0,0,0,30,31,30:31,15,5,6,4,62,222,3.6,1,27,86,3.2,0,32,21,136,1,1,4.2,6.5,65.6,71.88,15,5,33.3,1,0,0.0,2,1,0,0,5,67,0,0,3,27,2,5,7,328,46.9,1,1,0,25.0,0,50.0,0,2,2,0,0,0,0,0,3,3,1,1,0,0,0,0,0,1,0,41,35,3,27,3,2,0,50,24,1,8,5,0,0,Sunday,993002938,31,13,17933,1,2022,2
989,202111724,2022-01-02 13:00:00,1,2021,17,TB,NYJ,AWAY,28,24,52,MetLife Stadium,7,3,7,11,0,33,3,33:03,26,4,21,1,72,467,6.5,3,21,62,3.0,0,50,34,405,3,1,8.1,11.9,68.0,104.17,15,9,60.0,1,1,100.0,3,2,0,0,4,39,0,0,1,5,4,4,3,104,34.7,1,1,0,7,10,7,0,0,26,57,26:57,22,8,14,0,60,374,6.2,3,26,150,5.8,2,33,19,224,1,0,6.8,11.8,57.6,88.45,11,6,54.5,1,0,0.0,4,3,0,0,2,14,1,1,1,10,4,4,4,154,38.5,1,1,0,66.7,0,75.0,0,2,2,0,0,0,1,1,2,2,3,3,0,0,0,0,0,1,1,46,11,1,10,2,1,1,40,30,1,17,3,0,0,Sunday,993002929,33,24,17930,1,2022,2
990,202111734,2022-01-02 13:00:00,1,2021,17,TEN,MIA,HOME,34,3,37,Nissan Stadium,7,10,0,17,0,33,12,33:12,17,7,7,3,59,308,5.2,4,40,198,5.0,2,18,13,110,2,0,6.1,8.5,72.2,124.77,15,7,46.7,1,1,100.0,3,2,0,0,6,70,0,0,1,10,3,2,4,177,44.2,0,2,2,0,3,0,0,0,26,48,26:48,16,3,11,2,59,256,4.3,0,16,74,4.6,0,39,18,182,0,1,4.7,10.1,46.2,49.31,12,3,25.0,3,1,33.3,0,0,0,0,5,55,1,1,4,23,2,6,4,147,36.8,2,0,-2,66.7,0,0.0,0,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,36,15,3,16,7,1,1,46,22,1,10,2,0,0,Sunday,993002920,34,19,17926,1,2022,2
991,202111735,2022-01-02 13:00:00,1,2021,17,WAS,PHI,HOME,16,20,36,FedEx Field,10,6,0,0,0,27,51,27:51,24,8,14,2,61,312,5.1,1,22,94,4.3,1,36,27,218,0,1,6.1,8.1,75.0,78.24,15,9,60.0,1,0,0.0,3,1,0,0,1,4,0,0,3,29,3,4,2,84,42.0,1,0,-1,0,7,7,6,0,32,9,32:09,18,9,9,0,61,330,5.4,2,34,118,3.5,2,26,17,212,0,0,8.2,12.5,65.4,90.54,12,4,33.3,4,3,75.0,2,2,0,0,6,42,0,0,1,2,5,3,2,74,37.0,0,1,1,33.3,0,100.0,0,1,1,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,2,44,23,1,2,4,0,0,40,27,3,29,7,0,0,Sunday,993002924,35,26,17931,1,2022,2
992,202211702,2023-01-01 13:00:00,1,2022,17,ARI,ATL,AWAY,19,20,39,Mercedes-Benz Stadium,3,10,3,3,0,27,36,27:36,22,8,13,1,69,339,4.9,1,27,126,4.7,0,40,24,213,1,0,5.3,8.9,60.0,82.6,11,4,36.4,1,0,0.0,4,1,0,0,8,50,0,0,2,9,3,7,1,34,34.0,0,1,1,0,14,0,6,0,32,24,32:24,20,10,9,1,61,298,4.9,2,34,132,3.9,2,26,19,166,0,0,6.4,8.7,73.1,89.58,11,5,45.5,2,1,50.0,5,2,0,0,5,70,1,1,1,3,7,2,3,148,49.3,1,0,-1,25.0,0,40.0,0,1,1,0,0,0,0,0,5,4,2,2,0,0,0,0,0,2,2,42,21,1,3,3,0,1,36,38,2,9,4,0,0,Sunday,993003597,1,2,18223,1,2023,1
993,202211702,2023-01-01 13:00:00,1,2022,17,ATL,ARI,HOME,20,19,39,Mercedes-Benz Stadium,0,14,0,6,0,32,24,32:24,20,10,9,1,61,298,4.9,2,34,132,3.9,2,26,19,166,0,0,6.4,8.7,73.1,89.58,11,5,45.5,2,1,50.0,5,2,0,0,5,70,1,1,1,3,7,2,3,148,49.3,1,0,-1,3,10,3,3,0,27,36,27:36,22,8,13,1,69,339,4.9,1,27,126,4.7,0,40,24,213,1,0,5.3,8.9,60.0,82.6,11,4,36.4,1,0,0.0,4,1,0,0,8,50,0,0,2,9,3,7,1,34,34.0,0,1,1,40.0,0,25.0,0,2,2,0,0,0,0,0,2,2,1,1,0,0,0,0,0,5,4,36,38,2,9,4,0,0,42,21,1,3,3,0,1,Sunday,993003598,2,1,18223,1,2023,1
994,202211703,2023-01-01 20:20:00,1,2022,17,BAL,PIT,HOME,13,16,29,M&T Bank Stadium,0,10,3,0,0,25,46,25:46,15,6,8,1,50,240,4.8,1,28,120,4.3,0,21,14,120,1,1,5.7,8.6,66.7,77.48,12,5,41.7,0,0,0.0,2,1,0,0,4,30,0,0,1,10,9,4,4,179,44.8,1,0,-1,3,0,3,10,0,34,14,34:14,22,13,9,0,70,351,5.0,1,41,198,4.8,0,27,15,153,1,0,5.7,10.2,55.6,84.34,16,10,62.5,0,0,0.0,3,1,0,0,6,43,0,0,2,15,3,3,2,99,49.5,0,1,1,50.0,0,33.3,0,1,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,4,3,45,33,2,15,8,0,0,32,30,1,10,2,0,0,Sunday,993003618,3,28,18231,1,2023,1
995,202211733,2023-01-01 13:00:00,1,2022,17,CAR,TB,AWAY,24,30,54,Raymond James Stadium,7,7,0,10,0,26,50,26:50,22,4,15,3,61,400,6.6,3,22,74,3.4,0,37,23,326,3,1,8.8,14.2,62.2,106.36,11,4,36.4,2,1,50.0,2,2,0,0,8,58,6,2,2,15,8,8,5,251,50.2,3,1,-2,0,10,0,20,0,33,10,33:10,25,6,17,2,73,478,6.5,4,25,67,2.7,1,45,34,411,3,0,9.1,12.1,75.6,125.32,15,4,26.7,2,2,100.0,3,1,0,0,8,51,1,1,3,21,6,4,5,227,45.4,1,3,2,100.0,0,33.3,0,3,3,0,0,0,0,0,1,1,2,1,0,4,1,0,0,3,1,46,33,3,21,1,1,1,39,12,2,15,4,2,2,Sunday,993003591,5,33,18229,1,2023,1
996,202211711,2023-01-01 13:00:00,1,2022,17,CHI,DET,AWAY,10,41,51,Ford Field,10,0,0,0,0,24,17,24:17,9,5,2,2,50,230,4.6,1,22,200,9.1,0,21,7,30,1,1,1.4,4.3,33.3,38.39,13,3,23.1,1,0,0.0,2,1,0,0,3,49,1,1,7,45,3,7,7,321,45.9,2,0,-2,7,17,14,3,0,35,43,35:43,26,11,14,1,70,504,7.2,5,39,265,6.8,2,29,21,239,3,0,8.2,11.4,72.4,131.25,12,4,33.3,1,0,0.0,6,4,0,0,6,42,0,0,2,16,9,5,3,150,50.0,0,2,2,50.0,0,66.7,0,1,1,0,0,0,0,0,1,1,5,5,0,0,0,0,0,2,2,47,28,2,16,1,0,0,29,17,7,45,7,1,1,Sunday,993003593,6,11,18224,1,2023,1
997,202211735,2023-01-01 13:00:00,1,2022,17,CLE,WAS,AWAY,24,10,34,FedEx Field,3,0,14,7,0,26,28,26:28,16,8,7,1,53,301,5.7,3,30,146,4.9,0,18,9,155,3,0,8.6,17.2,50.0,119.21,11,4,36.4,2,1,50.0,3,1,0,0,3,20,0,0,5,14,6,6,4,187,46.8,0,3,3,0,7,0,3,0,33,32,33:32,17,7,9,1,68,260,3.8,1,37,136,3.7,1,28,16,124,0,3,4.4,7.8,57.1,28.57,16,7,43.8,4,2,50.0,1,1,0,0,5,24,0,0,3,19,5,7,2,90,45.0,3,0,-3,33.3,0,100.0,0,3,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,44,34,3,19,5,0,0,30,26,5,14,2,0,0,Sunday,993003595,8,35,18230,1,2023,1
998,202211734,2022-12-29 20:15:00,1,2022,17,DAL,TEN,AWAY,27,13,40,Nissan Stadium,7,3,7,10,0,33,26,33:26,26,5,16,5,74,361,4.9,3,32,87,2.7,1,41,29,274,2,2,6.7,9.4,70.7,84.81,13,8,61.5,0,0,0.0,4,3,0,0,3,35,1,1,1,8,10,4,3,121,40.3,3,2,-1,0,6,7,0,0,26,34,26:34,17,6,11,0,65,317,4.9,1,24,97,4.0,0,39,20,220,1,1,5.6,11.0,51.3,66.19,16,7,43.8,2,1,50.0,3,1,0,0,10,124,2,1,2,12,4,3,5,237,47.4,2,3,1,75.0,0,33.3,0,3,3,0,0,0,0,0,2,2,1,1,0,0,0,0,0,2,2,38,25,2,12,5,2,1,49,28,1,8,7,0,1,Thursday,993003589,9,34,18222,12,2022,363
999,202211716,2023-01-01 13:00:00,1,2022,17,DEN,KC,AWAY,24,27,51,Arrowhead Stadium,0,10,7,7,0,33,6,33:06,21,6,12,3,66,307,4.7,3,24,117,4.9,2,38,26,190,1,1,5.0,7.3,68.4,77.74,12,3,25.0,2,1,50.0,2,2,0,0,3,23,1,1,4,32,3,0,5,257,51.4,2,2,0,6,7,0,14,0,26,54,26:54,22,3,18,1,58,374,6.4,4,16,46,2.9,1,42,29,328,3,1,7.8,11.3,69.0,106.05,9,2,22.2,1,1,100.0,5,4,0,0,5,31,1,1,0,0,8,5,5,263,52.6,2,2,0,100.0,0,80.0,0,3,3,0,0,0,0,0,1,1,3,3,0,1,0,0,0,1,0,32,15,0,0,5,1,1,40,24,4,32,6,1,1,Sunday,993003607,10,16,18225,1,2023,1
1000,202211711,2023-01-01 13:00:00,1,2022,17,DET,CHI,HOME,41,10,51,Ford Field,7,17,14,3,0,35,43,35:43,26,11,14,1,70,504,7.2,5,39,265,6.8,2,29,21,239,3,0,8.2,11.4,72.4,131.25,12,4,33.3,1,0,0.0,6,4,0,0,6,42,0,0,2,16,9,5,3,150,50.0,0,2,2,10,0,0,0,0,24,17,24:17,9,5,2,2,50,230,4.6,1,22,200,9.1,0,21,7,30,1,1,1.4,4.3,33.3,38.39,13,3,23.1,1,0,0.0,2,1,0,0,3,49,1,1,7,45,3,7,7,321,45.9,2,0,-2,66.7,0,50.0,0,5,5,0,0,0,0,0,2,2,1,1,0,0,0,0,0,1,1,29,17,7,45,7,1,1,47,28,2,16,1,0,0,Sunday,993003594,11,6,18224,1,2023,1
1001,202211712,2023-01-01 16:25:00,1,2022,17,GB,MIN,HOME,41,17,58,Lambeau Field,14,13,0,14,0,34,4,34:04,20,9,10,1,61,315,5.2,5,33,163,4.9,2,27,17,152,1,0,5.6,8.9,63.0,90.35,12,7,58.3,1,0,0.0,3,2,0,0,3,30,0,0,1,16,8,3,2,81,40.5,0,4,4,3,0,0,14,0,25,56,25:56,18,4,13,1,57,346,6.1,2,20,102,5.1,0,35,22,244,2,3,7.0,11.1,62.9,66.85,12,5,41.7,2,1,50.0,3,1,0,0,6,35,3,1,2,18,3,2,2,95,47.5,4,0,-4,66.7,0,33.3,0,5,5,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,1,31,27,2,18,10,1,1,35,31,1,16,3,0,0,Sunday,993003616,12,20,18235,1,2023,1
